protein_Id	nrPeptides	IDcolumn	fasta.id	description	protein_length	nr_tryptic_peptides	CON	REV	diff.B0403vsAll	diff.B0403vsAncestor	diff.B0804vsAll	diff.B0804vsAncestor	diff.B1002vsAll	diff.B1002vsAncestor	diff.PASNvsTSB_all	diff.PASNvsTSB_givenAncestor	diff.PASNvsTSB_givenB0403	diff.PASNvsTSB_givenB0804	diff.PASNvsTSB_givenB1002	p.value.B0403vsAll	p.value.B0403vsAncestor	p.value.B0804vsAll	p.value.B0804vsAncestor	p.value.B1002vsAll	p.value.B1002vsAncestor	p.value.PASNvsTSB_all	p.value.PASNvsTSB_givenAncestor	p.value.PASNvsTSB_givenB0403	p.value.PASNvsTSB_givenB0804	p.value.PASNvsTSB_givenB1002	FDR.B0403vsAll	FDR.B0403vsAncestor	FDR.B0804vsAll	FDR.B0804vsAncestor	FDR.B1002vsAll	FDR.B1002vsAncestor	FDR.PASNvsTSB_all	FDR.PASNvsTSB_givenAncestor	FDR.PASNvsTSB_givenB0403	FDR.PASNvsTSB_givenB0804	FDR.PASNvsTSB_givenB1002	statistic.B0403vsAll	statistic.B0403vsAncestor	statistic.B0804vsAll	statistic.B0804vsAncestor	statistic.B1002vsAll	statistic.B1002vsAncestor	statistic.PASNvsTSB_all	statistic.PASNvsTSB_givenAncestor	statistic.PASNvsTSB_givenB0403	statistic.PASNvsTSB_givenB0804	statistic.PASNvsTSB_givenB1002	mean_iBAQ	AGU	LocusTag	parsedProteinDescription	gene
lcl_CP006706.1_prot_AGU53898.1_14	14	lcl_CP006706.1_prot_AGU53898.1_14	lcl_CP006706.1_prot_AGU53898.1_14	[locus_tag=RSAU_000014] [protein=DHH family phosphoesterase, putative] [protein_id=AGU53898.1] [location=17896..19863] [gbkey=CDS] BLASTORTHO tr_Q2G2T6_Q2G2T6_STAA8 evalue=0	655	27	FALSE	FALSE	0.1082484591647025	0.2312859126646267	0.03444540092012192	0.1759336189811913	0.05743889763664209	0.1931787415185814	-0.1013471206729353	-0.136659403059745	-0.3390671908680549	0.05782971300025944	0.01250839823579913	0.2540878058222223	0.05495022965700314	0.7121176052331695	0.136022291803117	0.5397173648855136	0.1039396506318683	0.2189904568357285	0.4031346229559069	0.04755848479926159	0.7213521071950028	0.9383982586564139	0.3916095563961055	0.2080378389612169	0.769601797462835	0.2105079612824986	0.6770999668563716	0.360285193482375	0.2667209027921026	0.5021736881161796	0.08321607861558	0.8028777003750298	0.95314015979457	1.178182651420997	2.052916908270197	0.3749057870983696	1.560970878293896	0.6251683694570785	1.713096053500115	-1.273713298746588	-0.8563300767767857	-2.127190279501316	0.3623396129442935	0.07837705949700659	3637.1737649691363	AGU53898.1	RSAU_000014	DHH family phosphoesterase, putative	NA
lcl_CP006706.1_prot_AGU53899.1_15	14	lcl_CP006706.1_prot_AGU53899.1_15	lcl_CP006706.1_prot_AGU53899.1_15	[gene=rplI] [locus_tag=RSAU_000015] [protein=50S ribosomal protein L9] [protein_id=AGU53899.1] [location=19860..20306] [gbkey=CDS] BLASTORTHO sp_Q2G2T3_RL9_STAA8 evalue=7.33066e-104	148	9	FALSE	FALSE	0.1569815024786276	0.1179224553652341	0.1113438459828432	0.0836942129933958	-0.2680769104531198	-0.2008713543335764	-0.1646867210549821	-0.1217301044203707	-0.1263695602673504	-0.01615741998134737	-0.3944897995508599	0.01392962504335772	0.1127889872847809	0.06925105488567118	0.2518661329931967	1.989251695409211e-4	0.01096369083249977	0.00398715064640453	0.2402207845909207	0.2223299535922392	0.8734900283678422	9.733204659220874e-4	0.0462773098662662	0.3097032944090375	0.1064266620871526	0.3404548096456971	0.002832315509177876	0.0922445078679867	0.006877834865047814	0.3336697015364608	0.3017802164200541	0.912797079644395	0.003430405777450966	2.7241919519102	1.667382354573119	1.932214970120359	1.184050697185911	-4.652095631768888	-2.837094545279088	-3.300024583683534	-1.214813998382488	-1.264295782444477	-0.1615299659935539	-3.938445654804221	63354.964601944455	AGU53899.1	RSAU_000015	50S ribosomal protein L9	rplI
lcl_CP006706.1_prot_AGU53900.1_16	12	lcl_CP006706.1_prot_AGU53900.1_16	lcl_CP006706.1_prot_AGU53900.1_16	[gene=dnaB] [locus_tag=RSAU_000016] [protein=replicative DNA helicase] [protein_id=AGU53900.1] [location=20338..21738] [gbkey=CDS] BLASTORTHO tr_Q2G1S4_Q2G1S4_STAA8 evalue=0	466	22	FALSE	FALSE	0.0141713448475959	0.1258726742939741	0.2592980625431276	0.3097177125656229	-0.119810519846354	0.02538627577351167	-0.210056758995633	-0.301029008366639	-0.3610055914735579	-0.2396699739424887	0.0614775378001535	0.8472415200219137	0.1741284332195451	0.002163407543454619	0.002676061424701722	0.1158295372215791	0.7788105907080165	0.0036095969003621	0.02811677500893889	0.01022051264377474	0.07324909340372503	0.6314957604326155	0.9047329088805435	0.3906124312762769	0.005489608391736332	0.008248196035531985	0.2387053624973801	0.9291467329304719	0.006280908670465186	0.057185510701024	0.0224074422095109	0.1432240589318158	0.7202273288853361	0.1954392113833555	1.415185518049548	3.576019735717457	3.482039949696568	-1.652325433190883	0.2851336287530109	-3.345081195392068	-2.389064797884755	-2.869977671495944	-1.90332498154944	0.4879743448689767	3991.153608901516	AGU53900.1	RSAU_000016	replicative DNA helicase	dnaB
lcl_CP006706.1_prot_AGU53901.1_17	23	lcl_CP006706.1_prot_AGU53901.1_17	lcl_CP006706.1_prot_AGU53901.1_17	[gene=purA] [locus_tag=RSAU_000017] [protein=adenylosuccinate synthetase, putative] [protein_id=AGU53901.1] [location=22017..23300] [gbkey=CDS] BLASTORTHO tr_Q2G1S3_Q2G1S3_STAA8 evalue=0	427	23	FALSE	FALSE	-0.075171932421004	-0.0298817998776722	0.1916766726767948	0.170254653945677	-0.08117520767168285	-0.03438425631568132	-0.8300983735948408	-1.353998551993064	-0.4356081434640265	-0.7622993567969099	-0.7684874421253636	0.4442950394205701	0.802705043754992	0.06149964611376837	0.1659704468055867	0.4094147220743114	0.7740025554318916	9.43505891845189e-9	2.093883881774197e-7	0.017675306810792	2.442310729060742e-4	2.238494652433233e-4	0.5847874546738833	0.9115624136157595	0.09648331328713376	0.2460667132897712	0.5658628747313672	0.9256873207024415	5.256675683137481e-8	2.304503966352661e-6	0.03558191534647986	0.001343270900983408	9.806489423626894e-4	-0.7821743268936951	-0.2535754562235621	1.994422221215964	1.444109724347063	-0.8446392340356234	-0.2915177049162515	-9.973481207964966	-8.111554690030378	-2.612574185791104	-4.56593307051105	-4.603599604206985	12415.445928333333	AGU53901.1	RSAU_000017	adenylosuccinate synthetase, putative	purA
lcl_CP006706.1_prot_AGU53902.1_18	18	lcl_CP006706.1_prot_AGU53902.1_18	lcl_CP006706.1_prot_AGU53902.1_18	[gene=vicR] [locus_tag=RSAU_000020] [protein=two-component response regulator VicR, putative] [protein_id=AGU53902.1] [location=24497..25198] [gbkey=CDS] BLASTORTHO sp_Q2G2U6_WALR_STAA8 evalue=1.04135e-174	233	13	FALSE	FALSE	-0.1497217949455921	-0.1094422923818598	0.1622550553412704	0.1245403453332871	-0.008734521959232501	-0.003701837642090068	0.1811961365539533	-0.02993694999593105	0.3018370436159389	0.3521773124561701	0.1007071401396355	0.02816406032193928	0.1721060937235784	0.01860655172383466	0.1229373264358374	0.8907814446435373	0.9622039498038456	0.003681080308690078	0.7867731388146664	0.01253857362904763	0.004637620204388952	0.3677856283986531	0.0787014395912135	0.3870267575606579	0.03499656209908161	0.1933526272796517	0.9372797136014698	0.9853249335270363	0.006386709935967119	0.8387763776195105	0.02675862071586351	0.01522402025210405	0.4802214855483807	-2.387368441658392	-1.422220759810528	2.587215834288187	1.618908425683637	-0.1392751274857583	-0.0480548921666988	3.336204973145278	-0.2745931859493702	2.774607372437815	3.234491363556581	0.9239971105909529	20092.382872756407	AGU53902.1	RSAU_000020	two-component response regulator VicR, putative	vicR
lcl_CP006706.1_prot_AGU53903.1_19	23	lcl_CP006706.1_prot_AGU53903.1_19	lcl_CP006706.1_prot_AGU53903.1_19	[gene=vicK] [locus_tag=RSAU_000021] [protein=two-component sensor histidine kinase VicK, putative] [protein_id=AGU53903.1] [location=25211..27037] [gbkey=CDS] BLASTORTHO sp_Q2G2U4_WALK_STAA8 evalue=0	608	34	FALSE	FALSE	-6.643395851088069e-4	-0.01756597718999314	-0.1054230076025008	-0.09613497820303717	0.08333038385272759	0.04543006538838416	-0.0315266233623247	-0.1122424381428538	-0.1117163576462262	0.2451893481339279	-0.1473370457941467	0.9937061740752706	0.8650094800628554	0.2205263059398201	0.3579487195259201	0.3290334160817311	0.6612299353121864	0.6663896017752544	0.4467893709424422	0.4482618486808121	0.1065617559395476	0.3207938346597712	0.9961090502861654	0.9463794551196968	0.2905079426571712	0.4569505196449724	0.4897623102484918	0.8830711473757987	0.7145863392616894	0.5442234900933431	0.541691109036067	0.1923634001173599	0.432103764358528	-0.007998657374390566	-0.1724547418672776	-1.269294403180971	-0.9435564656882165	1.003298921597831	0.4455888433793357	-0.4383023405479533	-0.7779003165652604	-0.7753290670326216	1.699607102047828	-1.021156371209544	1643.6397703431376	AGU53903.1	RSAU_000021	two-component sensor histidine kinase VicK, putative	vicK
lcl_CP006706.1_prot_AGU53904.1_20	16	lcl_CP006706.1_prot_AGU53904.1_20	lcl_CP006706.1_prot_AGU53904.1_20	[gene=yycH] [locus_tag=RSAU_000022] [protein=YycH domain signal transduction protein, putative] [protein_id=AGU53904.1] [location=27030..28364] [gbkey=CDS] BLASTORTHO tr_Q2G2U3_Q2G2U3_STAA8 evalue=0	444	19	FALSE	FALSE	0.01678506794930163	0.01314573808316349	0.0099012170980396	0.007982849944716985	-0.02594370221909158	-0.01890083954313142	0.2269126507905191	0.5112347029977121	0.4864013912447533	0.1522749086247378	-0.2422603997051271	0.8926409893518961	0.9312807886412335	0.9365348208701099	0.9582636953475687	0.8348154056298946	0.901424702209205	0.04661342614958471	0.02743144608461065	0.03463438687767072	0.4840060436660714	0.2702801330446605	0.9343045127755553	0.977115401403493	0.9503073917652585	0.9693449385206407	0.9006962700960555	0.9703242001553851	0.06610631344850194	0.05596972260011616	0.06304576707450885	0.5954318954453107	0.3759460307557407	0.1368880172048886	0.08745150820941482	0.08074783972037328	0.05306970379147168	-0.2115798378923617	-0.1256282474594825	2.136832137401709	2.401112314944609	2.28634615013567	0.7147500749563943	-1.137641752006104	1392.4063260745613	AGU53904.1	RSAU_000022	YycH domain signal transduction protein, putative	yycH
lcl_CP006706.1_prot_AGU53905.1_21	11	lcl_CP006706.1_prot_AGU53905.1_21	lcl_CP006706.1_prot_AGU53905.1_21	[gene=yycI] [locus_tag=RSAU_000023] [protein=YycI] [protein_id=AGU53905.1] [location=28365..29153] [gbkey=CDS] BLASTORTHO tr_Q2G2U2_Q2G2U2_STAA8 evalue=0	262	16	FALSE	FALSE	-0.3957122588709392	-0.3453405065013251	0.2494382592499898	0.1385223820893717	0.08153224982345524	0.0125928750194708	0.3797477066786334	0.4090289135394499	0.8355957520960099	0.2311226511264134	0.0432435099526606	0.01602079455638451	0.07465747506631959	0.1111186811533296	0.4579920640142113	0.5906331893028682	0.9457897876132818	0.008657568345640687	0.1310172996199928	0.004615060642010909	0.3834657907351491	0.8690239348528035	0.05123227350116544	0.2469647635346006	0.1608933930500994	0.5520547385788098	0.7208135657206433	0.9843202717696861	0.01406854856166612	0.2025895599909145	0.01102121855776473	0.5037005254000108	0.9027256940991727	-2.658246684081231	-1.892553025821873	1.675632762619413	0.7585400521494519	0.5477031046682065	0.06895393603958244	2.945644311503816	1.582620758105383	3.235240923822938	0.8935207559338291	0.1672831600192435	1846.9576708333336	AGU53905.1	RSAU_000023	YycI	yycI
lcl_CP006706.1_prot_AGU53906.1_22	5	lcl_CP006706.1_prot_AGU53906.1_22	lcl_CP006706.1_prot_AGU53906.1_22	[gene=yycJ] [locus_tag=RSAU_000024] [protein=YycJ] [protein_id=AGU53906.1] [location=29542..30342] [gbkey=CDS] BLASTORTHO tr_Q2G2U5_Q2G2U5_STAA8 evalue=0	266	16	FALSE	FALSE	-0.5743083953794872	-0.192051643788294	0.4520841754807687	0.577742784356898	0.4404637568938138	0.5690274704166818	-0.9063251011248867	-1.629954185082795	-1.618675386359321	0.0223934323368622	-0.3990642653942933	0.009502567775943218	0.4387461154493689	0.03469279787416338	0.02862067647912012	0.03903889789762522	0.03077990789405944	5.009581541389493e-5	1.639270899853244e-4	1.748661904159877e-4	0.9487953677976368	0.2606938011363585	0.03479103385722884	0.6626554233337864	0.05973021054342526	0.05835314394244579	0.1125977215889705	0.1855817899410555	1.256949550385e-4	6.986505361333529e-4	6.814085059285411e-4	0.9641729264329307	0.3658689200079881	-2.902578833136761	-0.7919224331857408	2.284852474913749	2.380196987407474	2.22612238965982	2.344447017875562	-5.289227355257153	-4.745410384205446	-4.715023838501734	0.06512861505083901	-1.161526268558989	273.13165703125	AGU53906.1	RSAU_000024	YycJ	yycJ
lcl_CP006706.1_prot_AGU53907.1_23	30	lcl_CP006706.1_prot_AGU53907.1_23	lcl_CP006706.1_prot_AGU53907.1_23	[gene=sasH] [locus_tag=RSAU_000025] [protein=cell wall-anchored 5'-nucleotidase family protein SasH] [protein_id=AGU53907.1] [location=30569..32881] [gbkey=CDS] BLASTORTHO tr_Q2G253_Q2G253_STAA8 evalue=0	770	38	FALSE	FALSE	0.2094457579609989	0.3780219155580029	-0.3413034099004306	-0.03503996033806933	0.4264411147224364	0.5407684331290811	1.481475891732524	1.606218205941462	1.20548073820292	1.687398542853059	1.426806079932652	0.05690748220154159	0.007783359036289516	0.003852227454664873	0.7845846064286893	6.129750170728195e-4	4.537499380424416e-4	2.352161955449446e-12	4.735339375021143e-8	2.584374356303696e-6	2.332231443869769e-8	2.651528382178982e-7	0.1297230280426501	0.07641082580787449	0.00890579388359379	0.8413788219553429	0.006212865427280442	0.0141835412504406	3.871356466125051e-11	6.711984826261029e-7	1.753954066814935e-5	6.547652755103039e-7	3.228321893886748e-6	2.034680787673925	2.99518314631665	-3.315624520890597	-0.2774848992468366	4.142702872796132	4.280839130874946	16.61837950171907	8.984718960547687	6.749990328302768	9.43570529684298	7.980409225118864	7714.402324122807	AGU53907.1	RSAU_000025	cell wall-anchored 5'-nucleotidase family protein SasH	sasH
lcl_CP006706.1_prot_AGU53909.1_25	11	lcl_CP006706.1_prot_AGU53909.1_25	lcl_CP006706.1_prot_AGU53909.1_25	[gene=rlmH] [locus_tag=RSAU_000027] [protein=rRNA large subunit methyltransferase H] [protein_id=AGU53909.1] [location=33249..33728] [gbkey=CDS] BLASTORTHO sp_Q2G252_RLMH_STAA8 evalue=6.06622e-118	159	10	FALSE	FALSE	0.1022919904538728	-0.09818931935879299	-0.5075106994290439	-0.5555413367709805	0.1720076260429077	-0.04590259266701682	-0.173316147657242	-0.3821615540354886	0.2164630760293674	-0.1971063840308032	-0.3304597285920435	0.2930619112859589	0.4076486411498618	4.183781664239142e-5	1.46708153793187e-4	0.08524216024513862	0.696757239111793	0.04826835942873353	0.03172686661129159	0.2030795804752595	0.2452715119045956	0.05924331342103697	0.43378966076486	0.6324268638399725	1.914720486133934e-4	7.570305576350687e-4	0.192357780477709	0.8993707458827955	0.06807660126977041	0.06294906408242479	0.2795916760135376	0.3612809035963542	0.1090800648712198	1.083143265464261	-0.8479164874688394	-5.373898716786715	-4.795287571382699	1.821343987248778	-0.396030950270558	-2.119105945461972	-2.329801998335761	1.32115794514598	-1.201455844478436	-2.014510251975208	6650.573198333334	AGU53909.1	RSAU_000027	rRNA large subunit methyltransferase H	rlmH
lcl_CP006706.1_prot_AGU53914.1_30	9	lcl_CP006706.1_prot_AGU53914.1_30	lcl_CP006706.1_prot_AGU53914.1_30	[gene=dus] [locus_tag=RSAU_000036] [protein=putative tRNA-dihydrouridine synthase] [protein_id=AGU53914.1] [location=complement(38610..39596)] [gbkey=CDS] BLASTORTHO tr_Q2G1R3_Q2G1R3_STAA8 evalue=0	328	17	FALSE	FALSE	0.2223295311757284	-0.0074756968353418	-0.5112859765399956	-0.5576873276221348	0.05665931840808318	-0.1317283564110757	0.004292207288358253	-0.2656924974839888	-0.1518197834074896	-0.048021581879369	0.4827026919242805	0.006703984798657971	0.9340098593400659	1.438558747209388e-6	6.739246364904511e-6	0.4451646613683699	0.1567274765922912	0.946310996895912	0.0495270355846583	0.2435770772704485	0.7077002801409087	0.001244600698441174	0.02718054363511239	0.9778848698105279	1.259054117098858e-5	7.034088393369083e-5	0.5911364933344601	0.4429046704921084	0.9569796665339719	0.0911422931831314	0.3251216808685812	0.7909591366280745	0.004219939076993131	3.063275645013875	-0.08396970763548155	-7.044542716793564	-6.263927360682843	0.7806570239442638	-1.478148028322443	0.0682871490877446	-2.106629327661679	-1.205816091762119	-0.3809986570461034	3.827798962640724	2692.4624384803915	AGU53914.1	RSAU_000036	putative tRNA-dihydrouridine synthase	dus
lcl_CP006706.1_prot_AGU53915.1_31	2	lcl_CP006706.1_prot_AGU53915.1_31	lcl_CP006706.1_prot_AGU53915.1_31	[locus_tag=RSAU_000037] [protein=TfoX N-terminal domain family protein] [protein_id=AGU53915.1] [location=40156..40452] [gbkey=CDS] BLASTORTHO tr_Q2G1R1_Q2G1R1_STAA8 evalue=1.45747e-64	98	4	FALSE	FALSE	-0.5353469137561183	-0.2916864458858488	0.9314445139390224	0.8084071248855068	-0.2496659476079175	-0.07742572127469816	-0.1399908421958259	0.1668214756146511	-0.04751732857250807	0.2512566240154949	-0.9305241398409416	0.02883960652292868	0.3049061178449937	6.254896963926189e-4	0.009087037532251176	0.2824779436751065	0.7825946053609594	0.4823675923028093	0.6748429360595978	0.904619296105607	0.5292594844845975	0.02875361210960852	0.07971996009573813	0.5426496795175033	0.001908381828789725	0.02240656100234283	0.4383784004784957	0.929542662305748	0.539842458260287	0.7493359841943664	0.9323259635662079	0.6369399170284887	0.06059976442155306	-2.375787246973496	-1.05615217291808	4.133607462035109	2.924427836599386	-1.107979067570864	-0.2801178286024815	-0.717366741379074	0.4264807060600003	-0.1215365031123133	0.6416407198820402	-2.378245759089705	1632.957646875	AGU53915.1	RSAU_000037	TfoX N-terminal domain family protein	NA
lcl_CP006706.1_prot_AGU53918.1_34	8	lcl_CP006706.1_prot_AGU53918.1_34	lcl_CP006706.1_prot_AGU53918.1_34	[locus_tag=RSAU_000040] [protein=transcriptional regulator, putative] [protein_id=AGU53918.1] [location=42393..43253] [gbkey=CDS] BLASTORTHO tr_Q2G1Q8_Q2G1Q8_STAA8 evalue=0	286	17	FALSE	FALSE	0.287037223502437	0.3544863392207883	-0.1750334158117977	0.007933359735112333	0.07360742110130836	0.1944139874199419	-1.109960806911119	-1.591475549801418	-1.020129583649013	-1.028668284501936	-0.7995698096921091	0.001883201499360626	0.001783414556246176	0.03962430857923753	0.9355739129711749	0.3631707324866493	0.06003359446042286	3.44994739103282e-12	9.148238744038316e-10	6.817521888472975e-7	6.303216450041924e-7	1.626790780369774e-5	0.01093353880211315	0.0335723193784074	0.06681015939018058	0.9548051545155825	0.5212876938777329	0.2723582925153007	5.3819179300112e-11	2.344706121930916e-8	5.746641737954845e-6	1.118523598351779e-5	1.027014381546575e-4	3.638408549397387	3.663664961114551	-2.218677663994565	0.08197709426293806	0.9330283611519821	2.007357484864287	-16.24614238977183	-11.6110390976122	-7.453811913005842	-7.507509753549252	-5.833879411088279	1834.0899568627449	AGU53918.1	RSAU_000040	transcriptional regulator, putative	NA
lcl_CP006706.1_prot_AGU53920.1_36	9	lcl_CP006706.1_prot_AGU53920.1_36	lcl_CP006706.1_prot_AGU53920.1_36	[locus_tag=RSAU_000042] [protein=hypothetical protein] [protein_id=AGU53920.1] [location=complement(44769..45683)] [gbkey=CDS]	304	11	FALSE	FALSE	-0.07253670639445592	-0.04034870007627472	0.1334704354145075	0.1141566562804479	-0.04219528939396205	-0.01759263732590433	0.692377149134458	0.6549971336711269	1.312446693746607	0.2977033102377421	0.5043614588823562	0.5657871480342445	0.7936756537941183	0.295934651441924	0.4626657018556077	0.7375538778904231	0.9092183421301405	4.591271598783526e-6	0.00703973084581427	9.365658575657207e-6	0.1840288890322053	0.03093340260157243	0.6952206462831743	0.9063488078974735	0.3712634718089592	0.5559816635089272	0.8360785551219863	0.9703242001553851	1.429989800037786e-5	0.01794460001705518	5.369256438094163e-5	0.2911923086187975	0.06403539145302797	-0.5850500638854871	-0.265465320203752	1.076515472613873	0.7505550708432986	-0.3403291655035903	-0.1156468313163751	6.448330574353389	3.042484095041584	6.101280917878658	1.381973972468892	2.342395479403214	10514.068880681818	AGU53920.1	RSAU_000042	hypothetical protein	NA
lcl_CP006706.1_prot_AGU53921.1_37	6	lcl_CP006706.1_prot_AGU53921.1_37	lcl_CP006706.1_prot_AGU53921.1_37	[locus_tag=RSAU_000043] [protein=transcriptional regulator, putative] [protein_id=AGU53921.1] [location=45862..46416] [gbkey=CDS] BLASTORTHO tr_Q2FVP3_Q2FVP3_STAA8 evalue=2.07911e-14	184	12	FALSE	FALSE	0.2112013610328601	-0.1820170464280023	-0.5683183020082592	-0.7666567937088417	-0.09677381529479753	-0.4129984286737455	0.5223995058920822	0.07191713292360476	0.8217456808823823	1.024363219049042	0.1715719907132994	0.2862511574077954	0.4497100806434762	0.008439651862570133	0.004446404424018026	0.6206650112890514	0.09686679326677947	0.005681007927113033	0.8317529919172912	0.02406441181869515	0.00668089297384196	0.6134234825143401	0.4254636092705757	0.67143958074815	0.01772919840919299	0.01245128799835536	0.7462955966840202	0.3488335298381494	0.009551760282325005	0.8747666373677638	0.04641891767744121	0.02066901263782357	0.7043288608171387	1.099048066126073	-0.7727776950427186	-2.957410538036495	-3.252076338620163	-0.5035908577068355	-1.751994692781788	3.139005666193829	0.2155796411627059	2.464582775176594	3.067530851062871	0.5141752932709674	676.9728739583334	AGU53921.1	RSAU_000043	transcriptional regulator, putative	NA
lcl_CP006706.1_prot_AGU53922.1_38	3	lcl_CP006706.1_prot_AGU53922.1_38	lcl_CP006706.1_prot_AGU53922.1_38	[locus_tag=RSAU_000047] [protein=S-adenosylmethionine-dependent methyltransferase, putative] [protein_id=AGU53922.1] [location=49889..50626] [gbkey=CDS] BLASTORTHO tr_Q2FYG5_Q2FYG5_STAA8 evalue=1.10087e-13	245	7	FALSE	FALSE	-0.5302749319024478	-0.4673357261232086	-0.730681006129863	-0.61764028179377	1.168116568437147	0.8064578991314876	0.6202655318698259	0.03181970230207717	1.256964549715662	-0.0148341152974496	1.207111990759015	0.1130570071087991	0.2338691845145709	0.02375998400897914	0.1020704918419098	9.919519215641878e-4	0.0374836027827353	0.02895270857382487	0.9505527872716508	0.04000095517341357	0.97696493153756	0.02896343790714466	0.2164613348486506	0.4653820748703825	0.04302784698733914	0.1663739960191555	0.009125957678390527	0.205272629440364	0.04299764832900813	0.9629043123905028	0.0715520961725983	0.9803797370546308	0.06088166600436797	-1.670991101340019	-1.234466899402283	-2.483363228591672	-1.728702846782376	3.970074093112437	2.257545687059237	2.386010752371805	0.06293998596838428	2.224803578020919	-0.02930583673513678	2.386953308539274	970.6577633540372	AGU53922.1	RSAU_000047	S-adenosylmethionine-dependent methyltransferase, putative	NA
lcl_CP006706.1_prot_AGU53924.1_40	10	lcl_CP006706.1_prot_AGU53924.1_40	lcl_CP006706.1_prot_AGU53924.1_40	[gene=plc] [locus_tag=RSAU_000049] [protein=1-phosphatidylinositol phosphodiesterase] [protein_id=AGU53924.1] [location=51470..52456] [gbkey=CDS] BLASTORTHO sp_Q2G1Q2_PLC_STAA8 evalue=0	328	13	FALSE	FALSE	0.175150320851135	0.02835933259646284	-1.097435680479827	-0.9260801684017588	0.7849474822395076	0.4857072036377422	-2.136918499172213	-2.425584318531496	-1.997784321321557	-1.900206677002203	-2.224098679833597	0.4605752699645937	0.9217522251380326	1.696673603265553e-4	0.004466614785716581	0.003345893487863351	0.1055151607461225	3.548582046942541e-9	1.117548512136093e-5	1.033282501307777e-4	1.791892023472018e-4	3.161234255340475e-5	0.6007652316387414	0.973464177618304	6.186651309468296e-4	0.01248884529887574	0.02174830767111178	0.3610139788189884	2.187682540280041e-8	6.766774324293303e-5	4.320132836926634e-4	0.001053296530047146	1.74487842115787e-4	0.7540658516810875	0.09961730193258432	-4.724734542562342	-3.25001421122469	3.379394846915143	1.704743668715459	-10.62320748206008	-6.015794677104784	-4.957113465940876	-4.707597413440185	-5.514563180080115	6394.320910576923	AGU53924.1	RSAU_000049	1-phosphatidylinositol phosphodiesterase	plc
lcl_CP006706.1_prot_AGU53925.1_41	8	lcl_CP006706.1_prot_AGU53925.1_41	lcl_CP006706.1_prot_AGU53925.1_41	[locus_tag=RSAU_000050] [protein=staphylococcal tandem lipoprotein] [protein_id=AGU53925.1] [location=52677..53444] [gbkey=CDS] BLASTORTHO sp_Q2G1Q0_Y053_STAA8 evalue=2.3005e-165	255	14	FALSE	FALSE	0.1145529300219053	0.1158805871240253	-0.2013245752528341	-0.1210275418320292	0.1267261647077242	0.1250105131383895	-1.554798412306458	-1.661285488004447	-1.829312948918031	-0.8793183755824128	-1.849276836720939	0.5300672079632935	0.6036710495630256	0.2752708406278185	0.5881516989094717	0.4878293093740079	0.5760229025589834	8.58651393380854e-9	4.475349286319219e-5	1.432660033949764e-5	0.01120140008174042	1.27492114194992e-5	0.6645287009686573	0.7864002960730553	0.3502129550282068	0.6740079044895194	0.6328024446977369	0.8362493361772189	4.798818067679913e-8	2.263075274244124e-4	7.965935008045978e-5	0.03163638671734795	8.417173032239791e-5	0.6402829756441729	0.5284334090377679	-1.125285037131169	-0.5514300522448498	0.7083241416480504	0.5695948964203021	-10.03481128137367	-5.348774417084127	-5.893072101555388	-2.82835634084915	-5.952587093531061	3368.1193413690476	AGU53925.1	RSAU_000050	staphylococcal tandem lipoprotein	NA
lcl_CP006706.1_prot_AGU53927.1_43	2	lcl_CP006706.1_prot_AGU53927.1_43	lcl_CP006706.1_prot_AGU53927.1_43	[locus_tag=RSAU_000052] [protein=staphylococcal tandem lipoprotein] [protein_id=AGU53927.1] [location=54331..55101] [gbkey=CDS] BLASTORTHO sp_Q2G1P9_Y054_STAA8 evalue=5.99195e-158	256	15	FALSE	FALSE	-0.6218274502245754	-0.4564482084676407	0.2869304466770687	0.2251202142085925	0.3481268424818945	0.2710175110622118	0.3993999740707493	0.4182662916523894	0.6657470869707856	0.3351561014031542	0.1784304162566682	1.536362570333887e-4	0.01050785327012823	0.04103904533815446	0.1763246451350357	0.015609374354971	0.1074743217658317	0.002354844939132979	0.08120659054034673	0.008720366921869479	0.1563785643946419	0.4409135434620673	0.001954776206509925	0.08919500302246657	0.0684874858945573	0.2572743233622404	0.06091621348677426	0.3630619874565371	0.004237303732000566	0.1355374941132817	0.01946529303237129	0.258933168685142	0.5471296452623272	-4.770151775681633	-2.856339675234153	2.201095785043635	1.407738172527844	2.670544497879131	1.694505844541174	3.53785238606413	1.84792996648019	2.943559143032374	1.479720356814286	0.7881781860569862	330.2784583333334	AGU53927.1	RSAU_000052	staphylococcal tandem lipoprotein	NA
